statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
44065,.49687672,.4045535,1,0,-.1783222,.031798806,-.0056704329,.001011164,0,0,5,7,0,0,0,0,0,.092323214
44065,,.4108389,,0,-.0062209964,.000038700797,-2.4075752e-07,1.4977516e-09,0,1,6,8,0,0,0,0,0,
44066,.35834783,,,,-.15480602,.023964902,-.0037099111,.0005743166,0,0,1.8727273,2.2151515,0,0,0,0,0,
44066,.42196888,.42259699,1,0,-.28330433,.080261342,-.022738388,.0064418837,2,4,8,10,0,0,0,0,0,-.00062811375
44066,.29299882,.35834783,1,0,-.15606225,.024355425,-.0038009621,.00059318671,0,0,9,11,0,0,0,0,0,-.065349013
44066,,.42196888,,0,-.41400239,.17139798,-.070959173,.029377267,0,0,10,12,0,0,0,0,0,
44071,1,,,,.99920797,.9984166,.99762583,.99683565,0,0,.2,.30000001,1,.99920797,.9984166,.99762583,.99683565,
44071,.99995762,.99960399,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.00035363436
44071,,1,,1,.99991524,.99983048,.99974573,.99966103,2,2,.2,.30000001,1,.99991524,.99983048,.99974573,.99966103,
44072,.99997157,,,,.99783158,.99566787,.99350882,.99135453,3,3,0,.033333335,1,.99783158,.99566787,.99350882,.99135453,
44072,.99537021,.99891579,1,1,.99994314,.99988627,.99982941,.99977255,4,4,0,0,1,.99994314,.99988627,.99982941,.99977255,-.0035455823
44072,.99992812,.99997157,1,1,.99267781,.98540926,.97819388,.97103137,5,5,0,0,1,.99267781,.98540926,.97819388,.97103137,-.000043451786
44072,.74165446,.99537021,1,1,.99985623,.99971247,.99956876,.99942505,0,0,0,0,1,.99985623,.99971247,.99956876,.99942505,-.25371575
44072,,.99992812,,1,.48330888,.23358747,.1128949,.054563109,8,8,0,.033333335,1,.48330888,.23358747,.1128949,.054563109,
44073,.54724431,,,,.44817939,.20086476,.090023451,.040346656,9,9,.55000001,.60000002,1,.44817939,.20086476,.090023451,.040346656,
44073,.64966285,.72408968,1,1,.094488621,.0089280996,.0008436038,.000079710961,10,10,0,0,1,.094488621,.0089280996,.0008436038,.000079710961,-.07442683
44073,1,.54724431,1,1,.2993257,.089595877,.02681835,.0080274213,11,11,0,1,1,.2993257,.089595877,.02681835,.0080274213,.45275569
44073,.7250613,.64966285,1,1,1,1,1,1,12,12,0,0,1,1,1,1,1,.075398445
44073,,1,,1,.45012259,.20261034,.091199495,.041050956,13,13,2,2,1,.45012259,.20261034,.091199495,.041050956,
44074,.50284463,,,,.16551495,.027395198,.0045343144,.00075049681,14,14,.15000001,.44999999,1,.16551495,.027395198,.0045343144,.00075049681,
44074,.55093336,.58275747,1,1,.0056892633,.000032367716,1.8414846e-07,1.0476692e-09,0,0,0,0,1,.0056892633,.000032367716,1.8414846e-07,1.0476692e-09,-.031824112
44074,.66522574,.50284463,1,1,.10186669,.010376823,.0010570526,.00010767845,1,1,0,1,1,.10186669,.010376823,.0010570526,.00010767845,.16238111
44074,.68118072,.55093336,1,1,.33045149,.10919818,.036084704,.011924244,2,2,0,0,1,.33045149,.10919818,.036084704,.011924244,.13024735
44074,,.66522574,,1,.36236143,.13130581,.04758016,.017241215,3,3,0,0,1,.36236143,.13130581,.04758016,.017241215,
44075,.55221045,,,,.22247815,.049496528,.011011896,.0024499062,4,4,.5625,.83749998,1,.22247815,.049496528,.011011896,.0024499062,
44075,.66380584,.61123908,1,1,.10442087,.010903718,.0011385757,.00011889107,0,0,0,0,1,.10442087,.010903718,.0011385757,.00011889107,.052566767
44075,.64780962,.55221045,1,1,.32761165,.1073294,.035162359,.0115196,1,1,0,0,1,.32761165,.1073294,.035162359,.0115196,.095599174
44075,.60109156,.66380584,1,1,.29561925,.087390743,.025834385,.0076371417,2,2,0,0,1,.29561925,.087390743,.025834385,.0076371417,-.062714279
44075,,.64780962,,1,.20218313,.040878017,.0082648452,.0016710123,3,3,0,0,1,.20218313,.040878017,.0082648452,.0016710123,
44076,.48073855,,,,.1464777,.021455716,.0031427839,.00046034777,4,4,1.8727273,2.2151515,1,.1464777,.021455716,.0031427839,.00046034777,
44076,.42196062,.57323885,1,1,-.038522929,.0014840161,-.000057168643,2.2023037e-06,5,5,0,0,0,0,0,0,0,-.15127823
44076,.44625986,.48073855,1,0,-.15607873,.024360569,-.0038021666,.00059343729,0,0,1,1,0,0,0,0,0,-.034478694
44076,,.42196062,,0,-.10748029,.011552013,-.0012416136,.00013344898,0,0,2,2,0,0,0,0,0,
44081,1,,,,1,1,1,1,0,0,.2,.30000001,1,1,1,1,1,
44081,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
44081,,1,,1,1,1,1,1,2,2,.2,.30000001,1,1,1,1,1,
44082,1,,,,.99700546,.99401987,.99104327,.98807555,3,3,0,.033333335,1,.99700546,.99401987,.99104327,.98807555,
44082,.99992013,.99850273,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,.0014173985
44082,1,1,1,1,.99986023,.99972045,.99958074,.99944103,1,1,0,0,1,.99986023,.99972045,.99958074,.99944103,0
44082,1,.99992013,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,.000079870224
44082,,1,,1,1,1,1,1,3,3,0,.033333335,1,1,1,1,1,
44083,.99979895,,,,1,1,1,1,0,0,.55000001,.60000002,1,1,1,1,1,
44083,.77013528,1,1,1,.99959791,.99919599,.9987942,.99839258,1,1,0,0,1,.99959791,.99919599,.9987942,.99839258,-.22986472
44083,1,.99979895,1,1,.54027057,.29189229,.15770081,.085201107,0,0,0,0,1,.54027057,.29189229,.15770081,.085201107,.00020104647
44083,1,.77013528,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.22986472
44083,,1,,1,1,1,1,1,2,2,2,2,1,1,1,1,1,
44084,1,,,,.24763498,.06132308,.01518574,.0037605204,3,3,.15000001,.44999999,1,.24763498,.06132308,.01518574,.0037605204,
44084,.6974743,.6238175,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,.073656797
44084,1,1,1,1,.3949486,.1559844,.061605819,.024331132,0,0,0,0,1,.3949486,.1559844,.061605819,.024331132,0
44084,.7459144,.6974743,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.048440099
44084,,1,,1,.4918288,.24189557,.11897121,.058513466,2,2,.2,.80000001,1,.4918288,.24189557,.11897121,.058513466,
44085,1,,,,1,1,1,1,0,0,.5625,.83749998,1,1,1,1,1,
44085,.86395818,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-.13604182
44085,1,1,1,1,.72791636,.52986223,.3856954,.28075397,2,2,0,0,1,.72791636,.52986223,.3856954,.28075397,0
44085,.68745667,.86395818,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,-.17650151
44085,,1,,1,.37493026,.1405727,.05270496,.019760685,4,4,.75,1.25,1,.37493026,.1405727,.05270496,.019760685,
44086,.37348512,,,,.11429334,.013062967,.0014930101,.0001706411,5,5,1.8727273,2.2151515,1,.11429334,.013062967,.0014930101,.0001706411,
44086,.47441965,.55714667,1,1,-.25302973,.064024046,-.016199987,.0040990785,0,0,0,0,0,0,0,0,0,-.082727015
44086,.37625468,.37348512,1,0,-.051160693,.0026174164,-.00013390885,6.8508693e-06,0,0,1,1,0,0,0,0,0,.0027695596
44086,,.47441965,,0,-.24749064,.061251618,-.015159203,.0037517608,0,0,2,2,0,0,0,0,0,
44091,1,,,,1,1,1,1,0,0,.2,.30000001,1,1,1,1,1,
44091,.99990451,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-.000095486641
44091,,1,,1,.99985677,.99971354,.99957037,.9994272,2,2,.2,.30000001,1,.99985677,.99971354,.99957037,.9994272,
44092,1,,,,1,1,1,1,0,0,0,.033333335,1,1,1,1,1,
44092,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
44092,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0
44092,.99996525,1,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,-.000034749508
44092,,1,,1,.9999305,.999861,.9997915,.999722,4,4,0,.033333335,1,.9999305,.999861,.9997915,.999722,
44093,.60516763,,,,1,1,1,1,5,5,.55000001,.60000002,1,1,1,1,1,
44093,1,1,1,1,.21040684,.044271037,.0093149291,.0019599248,6,6,0,0,1,.21040684,.044271037,.0093149291,.0019599248,0
44093,1,.60516763,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,.39483237
44093,.71718156,1,1,1,1,1,1,1,8,8,0,0,1,1,1,1,1,-.28281844
44093,,1,,1,.43436316,.18867135,.081951886,.035596877,9,9,2,2,1,.43436316,.18867135,.081951886,.035596877,
44094,.74847025,,,,1,1,1,1,10,10,.15000001,.44999999,1,1,1,1,1,
44094,.79082257,1,1,1,.49694052,.24694988,.12271941,.060984246,11,11,0,0,1,.49694052,.24694988,.12271941,.060984246,-.20917743
44094,.76932091,.74847025,1,1,.58164513,.33831105,.19677699,.11445437,0,0,0,0,1,.58164513,.33831105,.19677699,.11445437,.020850658
44094,.68019092,.79082257,1,1,.53864181,.290135,.15627885,.084178321,1,1,0,0,1,.53864181,.290135,.15627885,.084178321,-.11063164
44094,,.76932091,,1,.36038184,.12987508,.046804618,.016867535,2,2,0,1,1,.36038184,.12987508,.046804618,.016867535,
44095,.67480713,,,,.53910267,.29063168,.15668032,.084466778,3,3,.5625,.83749998,1,.53910267,.29063168,.15668032,.084466778,
44095,1,.76954687,1,1,.34961426,.12223013,.042733397,.014940205,4,4,0,0,1,.34961426,.12223013,.042733397,.014940205,.23045313
44095,.62879121,.67480713,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,-.046015918
44095,.55825275,1,1,1,.25758243,.066348709,.017090261,.0044021509,6,6,0,0,1,.25758243,.066348709,.017090261,.0044021509,-.44174725
44095,,.62879121,,1,.1165055,.013573532,.0015813912,.00018424078,7,7,0,1,1,.1165055,.013573532,.0015813912,.00018424078,
44096,.57891351,,,,.18385068,.033801071,.0062143495,.0011425124,0,0,1.8727273,2.2151515,1,.18385068,.033801071,.0062143495,.0011425124,
44096,.34453049,.59192532,1,1,.15782699,.024909358,.0039313692,.00062047614,1,1,0,1,1,.15782699,.024909358,.0039313692,.00062047614,-.24739483
44096,0,.57891351,1,1,-.31093898,.096683055,-.03006253,.009347613,0,0,2,2,0,0,0,0,0,-.57891351
44096,,.34453049,,0,-1,1,-1,1,0,0,3,3,0,0,0,0,0,
44101,1,,,,0,0,0,0,0,0,.2,.30000001,,,,,,
44101,1,.00036576446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.99963421
44101,,1,,1,1,1,1,1,2,2,.2,.30000001,1,1,1,1,1,
44102,1,,,,1,1,1,1,3,3,0,.033333335,1,1,1,1,1,
44102,1,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,0
44102,1,1,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,0
44102,1,1,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0
44102,,1,,1,1,1,1,1,0,0,0,.033333335,1,1,1,1,1,
44103,1,,,,1,1,1,1,1,1,.55000001,.60000002,1,1,1,1,1,
44103,.65714669,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,-.34285331
44103,1,1,1,1,.31429335,.098780312,.031045996,.0097575504,3,3,0,0,1,.31429335,.098780312,.031045996,.0097575504,0
44103,1,.65714669,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,.34285331
44103,,1,,1,1,1,1,1,5,5,2,2,1,1,1,1,1,
44104,.68364227,,,,1,1,1,1,6,6,.15000001,.44999999,1,1,1,1,1,
44104,1,1,1,1,.36728454,.13489793,.049545925,.018197451,7,7,0,0,1,.36728454,.13489793,.049545925,.018197451,0
44104,1,.68364227,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,.31635773
44104,.8021999,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-.1978001
44104,,1,,1,.6043998,.36529911,.22078672,.13344344,2,2,.2,.80000001,1,.6043998,.36529911,.22078672,.13344344,
44105,1,,,,1,1,1,1,3,3,.5625,.83749998,1,1,1,1,1,
44105,.67264211,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,-.32735789
44105,.6397981,1,1,1,.34528422,.1192212,.041165199,.014213693,5,5,0,0,1,.34528422,.1192212,.041165199,.014213693,-.3602019
44105,.58286053,.67264211,1,1,.27959624,.078174055,.021857172,.0061111832,6,6,0,0,1,.27959624,.078174055,.021857172,.0061111832,-.089781582
44105,,.6397981,,1,.16572106,.02746347,.0045512752,.00075424212,0,0,0,0,1,.16572106,.02746347,.0045512752,.00075424212,
44106,.34755689,,,,.076268703,.0058169151,.00044364858,.000033836499,0,0,1.8727273,2.2151515,1,.076268703,.0058169151,.00044364858,.000033836499,
44106,.476542,.53813434,1,1,-.30488622,.092955612,-.028340884,.0086407447,1,1,0,0,0,0,0,0,0,-.06159234
44106,.403983,.34755689,1,0,-.046916008,.0022011118,-.00010326738,4.8448933e-06,0,0,1,1,0,0,0,0,0,.056426108
44106,,.476542,,0,-.19203401,.036877058,-.0070816493,.0013599176,0,0,2,2,0,0,0,0,0,
44116,.65595412,,,,.46199563,.21343996,.09860833,.04555662,0,0,1.8727273,2.2151515,1,.46199563,.21343996,.09860833,.04555662,
44116,.35693967,.7309978,1,1,.31190822,.097286738,.030344531,.0094647091,1,1,0,1,1,.31190822,.097286738,.030344531,.0094647091,-.37405813
44116,.30678996,.65595412,1,1,-.28612065,.081865028,-.023423275,.0067018829,0,0,2,3,0,0,0,0,0,-.34916416
44116,,.35693967,,0,-.38642004,.14932045,-.057700414,.022296596,0,0,3,4,0,0,0,0,0,
45011,1,,,,.83630729,.6994099,.5849216,.48917419,0,0,0,0,1,.83630729,.6994099,.5849216,.48917419,
45011,1,.91813797,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.081862032
45011,,1,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
45012,.82311255,,,,.32791865,.10753064,.035261303,.011562838,3,3,0,.03125,1,.32791865,.10753064,.035261303,.011562838,
45012,1,.66395932,1,1,.64622509,.41760686,.26986805,.1743955,4,4,0,1,1,.64622509,.41760686,.26986805,.1743955,.33604068
45012,.9999761,.82311255,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,.17686355
45012,.82147145,1,1,1,.9999522,.99990439,.99985659,.99980879,6,6,0,0,1,.9999522,.99990439,.99985659,.99980879,-.17852855
45012,,.9999761,,1,.64294291,.41337559,.2657769,.17087936,7,7,0,0,1,.64294291,.41337559,.2657769,.17087936,
45013,1,,,,1,1,1,1,8,8,0,.09375,1,1,1,1,1,
45013,1,1,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,0
45013,1,1,1,1,1,1,1,1,10,10,0,0,1,1,1,1,1,0
45013,.8734681,1,1,1,1,1,1,1,11,11,0,0,1,1,1,1,1,-.1265319
45013,,1,,1,.7469362,.55791366,.41672593,.31126767,12,12,0,0,1,.7469362,.55791366,.41672593,.31126767,
45014,1,,,,1,1,1,1,13,13,.19642857,.59821427,1,1,1,1,1,
45014,.47221923,1,1,1,1,1,1,1,14,14,0,0,1,1,1,1,1,-.52778077
45014,.81082422,1,1,1,.038090348,.0014508746,.000055264321,2.1050371e-06,0,0,0,0,1,.038090348,.0014508746,.000055264321,2.1050371e-06,-.18917578
45014,.81082422,.47221923,1,1,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,.33860499
45014,,.81082422,,.82738096,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,
45015,.49010324,,,,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,
45015,.6196115,.49010324,1,.31111112,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.12950826
45015,.063286439,.49010324,1,.31111112,.26848021,.072081625,.01935249,.0051957606,.40000001,.40000001,0,0,1,.26848021,.072081625,.01935249,.0051957606,-.42681682
45015,.47457886,.6196115,1,.60000002,-.72160691,.52071655,-.37575266,.2711457,0,0,0,0,0,0,0,0,0,-.14503264
45015,,.063286439,,0,-.050842285,.002584938,-.00013142415,6.6819043e-06,0,0,.083333336,.16666667,0,0,0,0,0,
45021,1,,,,.81307316,.66108799,.5375129,.43703729,0,0,0,0,1,.81307316,.66108799,.5375129,.43703729,
45021,1,.90653658,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.093463421
45021,,1,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
45022,1,,,,1,1,1,1,3,3,0,.03125,1,1,1,1,1,
45022,.6451568,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,-.3548432
45022,.91806829,1,1,1,.2903136,.084281988,.024468208,.0071034534,5,5,0,0,1,.2903136,.084281988,.024468208,.0071034534,-.08193171
45022,.78028345,.6451568,1,1,.83613658,.6991244,.58456349,.4887749,6,6,0,0,1,.83613658,.6991244,.58456349,.4887749,.13512665
45022,,.91806829,,1,.5605669,.31423524,.17614987,.098743796,7,7,0,0,1,.5605669,.31423524,.17614987,.098743796,
45023,.55049682,,,,.34468055,.11880468,.040949661,.014114552,8,8,0,.09375,1,.34468055,.11880468,.040949661,.014114552,
45023,.68628478,.67234027,1,1,.10099363,.010199714,.0010301062,.00010403417,9,9,0,1,1,.10099363,.010199714,.0010301062,.00010403417,.013944507
45023,.5122636,.55049682,1,1,.37256959,.1388081,.051715676,.019267689,10,10,0,0,1,.37256959,.1388081,.051715676,.019267689,-.038233221
45023,.69272935,.68628478,1,1,.024527222,.00060158462,.000014755199,3.6190406e-07,11,11,0,2,1,.024527222,.00060158462,.000014755199,3.6190406e-07,.0064445734
45023,,.5122636,,1,.42929915,.18429776,.07911887,.033965662,12,12,0,0,1,.42929915,.18429776,.07911887,.033965662,
45024,.81820673,,,,1,1,1,1,13,13,.19642857,.59821427,1,1,1,1,1,
45024,.92562509,1,1,1,.67172581,.45121557,.30309314,.20359549,0,0,0,0,1,.67172581,.45121557,.30309314,.20359549,-.074374914
45024,.81082422,.81820673,1,1,.85125017,.72462684,.61683875,.52508408,1,1,0,0,1,.85125017,.72462684,.61683875,.52508408,-.0073825121
45024,.81082422,.92562509,1,1,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,-.11480087
45024,,.81082422,,.82738096,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,
45025,.49010324,,,,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,
45025,.90679014,.49010324,1,.31111112,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.41668689
45025,.89469177,.49010324,1,.31111112,.83406568,.69566554,.58023077,.48395056,2,2,0,0,1,.83406568,.69566554,.58023077,.48395056,.40458852
45025,.47457886,.90679014,1,1,.78938353,.62312639,.49188569,.38828647,3,3,0,1,1,.78938353,.62312639,.49188569,.38828647,-.43221128
45025,,.89469177,,1,-.050842285,.002584938,-.00013142415,6.6819043e-06,0,0,.083333336,.16666667,0,0,0,0,0,
45026,.30811948,,,,-.25531259,.065184519,-.016642429,.0042490214,.66666669,.66666669,0,0,0,0,0,0,0,
45026,.44300741,.21027112,1,.33333334,-.1220415,.014894128,-.0018177017,.00022183504,.22222222,.22222222,0,0,0,0,0,0,0,.23273629
45026,.049592681,.30811948,1,.44444445,-.082765162,.0068500722,-.00056694733,.000046923487,0,0,0,0,0,0,0,0,0,-.2585268
45026,,.44300741,,.5,-.041227758,.0016997281,-.000070075977,2.8890754e-06,0,0,0,0,0,0,0,0,0,
45031,.66427642,,,,1,1,1,1,0,0,0,0,1,1,1,1,1,
45031,1,1,1,1,.32855284,.10794697,.035466284,.011652549,0,0,0,0,1,.32855284,.10794697,.035466284,.011652549,0
45031,,.66427642,,1,1,1,1,1,1,1,0,0,1,1,1,1,1,
45032,1,,,,1,1,1,1,2,2,0,.03125,1,1,1,1,1,
45032,1,1,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,0
45032,1,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,0
45032,.8359856,1,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,-.1640144
45032,,1,,1,.6719712,.4515453,.30342543,.20389315,6,6,0,0,1,.6719712,.4515453,.30342543,.20389315,
45033,.62287462,,,,1,1,1,1,7,7,0,.09375,1,1,1,1,1,
45033,.59675288,1,1,1,.24574924,.060392685,.014841457,.0036472767,8,8,0,0,1,.24574924,.060392685,.014841457,.0036472767,-.40324712
45033,1,.62287462,1,1,.19350576,.03744448,.0072457227,.0014020891,9,9,0,0,1,.19350576,.03744448,.0072457227,.0014020891,.37712538
45033,1,.59675288,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,.40324712
45033,,1,,1,1,1,1,1,1,1,0,0,1,1,1,1,1,
45034,.41492429,,,,-.080304861,.0064488705,-.00051787565,.000041587933,0,0,.19642857,.59821427,0,0,0,0,0,
45034,.26687625,.45984757,1,0,-.17015138,.028951492,-.0049261367,.00083818892,0,0,1,4,0,0,0,0,0,-.19297132
45034,.81082422,.41492429,1,0,-.46624747,.21738671,-.101356,.04725698,0,0,2,5,0,0,0,0,0,.39589992
45034,.81082422,.26687625,1,0,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,.54394794
45034,,.81082422,,.82738096,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,
45035,.49010324,,,,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,
45035,.6196115,.49010324,1,.31111112,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.12950826
45035,.10657647,.49010324,1,.31111112,.26848021,.072081625,.01935249,.0051957606,.40000001,.40000001,0,0,1,.26848021,.072081625,.01935249,.0051957606,-.38352677
45035,.47457886,.6196115,1,.60000002,-.78684711,.61912841,-.48715937,.38331994,0,0,0,0,0,0,0,0,0,-.14503264
45035,,.10657647,,0,-.050842285,.002584938,-.00013142415,6.6819043e-06,0,0,.083333336,.16666667,0,0,0,0,0,
45041,1,,,,1,1,1,1,0,0,0,0,1,1,1,1,1,
45041,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
45041,,1,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
45042,1,,,,1,1,1,1,3,3,0,.03125,1,1,1,1,1,
45042,.68064874,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,-.31935126
45042,1,1,1,1,.36129749,.13053587,.047162283,.017039614,5,5,0,0,1,.36129749,.13053587,.047162283,.017039614,0
45042,.74157232,.68064874,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,.060923576
45042,,1,,1,.48314467,.23342878,.11277987,.05448899,7,7,0,0,1,.48314467,.23342878,.11277987,.05448899,
45043,1,,,,1,1,1,1,0,0,0,.09375,1,1,1,1,1,
45043,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
45043,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0
45043,1,1,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,0
45043,,1,,1,1,1,1,1,4,4,0,0,1,1,1,1,1,
45044,1,,,,1,1,1,1,5,5,.19642857,.59821427,1,1,1,1,1,
45044,1,1,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0
45044,.81082422,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,-.18917578
45044,.81082422,1,1,1,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,-.18917578
45044,,.81082422,,.82738096,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,
45045,.49010324,,,,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,
45045,.6196115,.49010324,1,.31111112,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.35555556,.41111112,.083333336,.16666667,1,.018122323,.0003284186,5.9517079e-06,1.0785877e-07,.12950826
45045,.048434861,.49010324,1,.31111112,.26848021,.072081625,.01935249,.0051957606,.40000001,.40000001,0,0,1,.26848021,.072081625,.01935249,.0051957606,-.44166839
45045,.47457886,.6196115,1,.60000002,-.63711345,.40591356,-.25861299,.16476581,0,0,0,0,0,0,0,0,0,-.14503264
45045,,.048434861,,0,-.050842285,.002584938,-.00013142415,6.6819043e-06,0,0,.083333336,.16666667,0,0,0,0,0,
45046,.30811948,,,,0,0,0,0,0,0,0,0,,,,,,
45046,.44300741,.26100057,1,1,-.1220415,.014894128,-.0018177017,.00022183504,.22222222,.22222222,0,0,0,0,0,0,0,.18200684
45046,.2710799,.30811948,1,.44444445,-.082765162,.0068500722,-.00056694733,.000046923487,0,0,0,0,0,0,0,0,0,-.037039578
45046,,.44300741,,.5,-.028046757,.0007866206,-.000022062157,6.1877194e-07,0,0,0,0,0,0,0,0,0,
45051,1,,,,1,1,1,1,0,0,0,0,1,1,1,1,1,
45051,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
45051,,1,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
45052,1,,,,1,1,1,1,3,3,0,.03125,1,1,1,1,1,
45052,1,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,0
45052,1,1,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,0
45052,1,1,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0
45052,,1,,1,1,1,1,1,7,7,0,0,1,1,1,1,1,
45053,1,,,,1,1,1,1,8,8,0,.09375,1,1,1,1,1,
45053,1,1,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,0
45053,1,1,1,1,1,1,1,1,10,10,0,0,1,1,1,1,1,0
45053,1,1,1,1,1,1,1,1,11,11,0,0,1,1,1,1,1,0
45053,,1,,1,1,1,1,1,12,12,0,0,1,1,1,1,1,
45054,1,,,,1,1,1,1,13,13,.19642857,.59821427,1,1,1,1,1,
45054,.52549756,1,1,1,1,1,1,1,14,14,0,0,1,1,1,1,1,-.47450244
45054,.81082422,1,1,1,.050995141,.0026005043,.00013261309,6.7626233e-06,0,0,0,0,1,.050995141,.0026005043,.00013261309,6.7626233e-06,-.18917578
45054,.81082422,.52549756,1,1,.63333344,.40111125,.25403717,.16089024,4.6964288,4.6964288,.19642857,.59821427,1,.63333344,.40111125,.25403717,.16089024,.28532666
